person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_A,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E,loan_grade_F,loan_grade_G
-0.03596864268617659,-0.3853239708727609,1.6741790100408978,-0.810277404846112,0.06024697727251757,0,0.09,0,-0.3071171393096772,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.820271836326905,-0.3663500219219088,-1.2919142827578787,-0.810277404846112,0.4250359410971171,0,0.09,0,-0.3071171393096772,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
-1.0817062342071477,-0.5371155624795771,-0.4020862949182458,-0.810277404846112,-1.7040051023155431,1,0.1,0,-0.6764741584063475,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
-1.3431406320873907,-0.6889071540863936,-0.4020862949182458,-1.2253702522621646,-1.3823275614883967,0,0.06,0,-0.3071171393096772,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.5588374384466622,-0.6889071540863936,0.48774169292138714,-1.5366898878242041,-1.3823275614883967,0,0.03,0,-0.6764741584063475,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.820271836326905,-0.20317406094458126,-0.4020862949182458,-0.810277404846112,-1.3823275614883967,0,0.09,0,-0.3071171393096772,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.5588374384466622,-0.15384179367236595,0.19113236364150946,-0.810277404846112,-1.2563095558035353,0,0.08,0,-0.3071171393096772,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.03596864268617659,-0.6889071540863936,-1.2919142827578787,0.33122792554803293,0.30896672533474423,0,0.25,0,-0.3071171393096772,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-1.0817062342071477,-0.37393960150224964,-1.2919142827578787,-0.810277404846112,-0.3874485692394903,1,0.09,0,-1.0458311775030178,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
-1.0817062342071477,-0.916594541496618,-0.10547696563836818,-0.13575152779502636,1.4199149333460237,1,0.23,0,-1.0458311775030178,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.03596864268617659,-0.14260921589346154,1.6741790100408978,-0.810277404846112,0.020451817582561566,0,0.08,0,-0.6764741584063475,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.820271836326905,-0.6889071540863936,-0.9953049534780011,-0.9140506167001251,-1.2563095558035353,0,0.1,0,-0.6764741584063475,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.5588374384466622,-0.6889071540863936,-0.10547696563836818,-1.329143464116178,1.1347162889013367,0,0.05,0,-1.0458311775030178,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.5588374384466622,-0.11968868556083229,-0.6986956241981235,-0.810277404846112,-1.0042735444338122,0,0.08,0,-1.0458311775030178,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.820271836326905,-0.11968868556083229,-0.10547696563836818,-0.810277404846112,-0.8086140092915273,0,0.08,0,-0.6764741584063475,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
-1.0817062342071477,-0.11968868556083229,-0.10547696563836818,-0.810277404846112,-1.3823275614883967,0,0.08,0,-0.3071171393096772,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.5588374384466622,-0.6889071540863936,-0.6986956241981235,1.420846650015171,1.0120145465239718,0,0.38,1,-1.0458311775030178,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.5588374384466622,-0.6889071540863936,0.19113236364150946,-0.08386492186801976,0.020451817582561566,0,0.2,0,-0.3071171393096772,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.03596864268617659,0.030091667457193733,1.6741790100408978,-0.810277404846112,-1.6244147829356306,0,0.08,0,-1.0458311775030178,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.820271836326905,0.03210290604598405,-0.4020862949182458,-0.810277404846112,0.5809003165494454,0,0.08,1,-0.6764741584063475,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.29740304056641936,-0.6889071540863936,-1.2919142827578787,-0.08386492186801976,-0.18184024417471592,0,0.2,0,-0.3071171393096772,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.820271836326905,-0.15763658346253637,0.19113236364150946,-0.810277404846112,-0.8086140092915273,1,0.08,0,-1.0458311775030178,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.820271836326905,-0.15763658346253637,0.7843510222012647,-0.810277404846112,0.020451817582561566,1,0.08,0,-1.0458311775030178,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.820271836326905,0.1459465997510963,0.7843510222012647,-0.810277404846112,0.49467747055454026,0,0.07,0,-1.0458311775030178,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
-1.0817062342071477,-0.6889071540863936,-0.6986956241981235,-0.06311027949721713,-1.2563095558035353,0,0.2,0,-0.6764741584063475,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.29740304056641936,0.07005080394768813,1.37756968076102,-0.810277404846112,0.020451817582561566,1,0.07,0,-1.0458311775030178,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.5588374384466622,0.6013213745715453,-1.2919142827578787,-0.810277404846112,0.4150871511746277,0,0.06,0,-0.3071171393096772,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
-0.29740304056641936,0.7909090724884589,1.37756968076102,-0.810277404846112,-0.7621863229865781,0,0.06,0,-1.0458311775030178,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.29740304056641936,0.8290087619817698,1.0809603514811423,-0.810277404846112,0.7069183222343072,0,0.06,0,-1.0458311775030178,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.29740304056641936,0.9261553806101323,0.48774169292138714,-0.810277404846112,-1.1634541831936374,0,0.05,0,-0.6764741584063475,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.29740304056641936,0.9808003535885861,-1.2919142827578787,-0.810277404846112,0.4150871511746277,0,0.05,0,-1.0458311775030178,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.5588374384466622,1.0891036542000496,1.0809603514811423,-0.810277404846112,0.020451817582561566,0,0.05,0,-0.3071171393096772,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.5588374384466622,-0.6889071540863936,-0.4020862949182458,0.4350011374020461,0.14315355995992646,0,0.26,0,-0.3071171393096772,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.5588374384466622,-0.6889071540863936,1.0809603514811423,0.33122792554803293,-0.34765340954953367,0,0.25,0,-1.0458311775030178,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-1.3431406320873907,-0.6889071540863936,0.48774169292138714,-0.5819763387672829,-0.2249516671721688,0,0.14,0,-0.6764741584063475,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.29740304056641936,2.6277391225225433,-0.9953049534780011,-0.810277404846112,0.829620064611672,0,0.03,0,-0.6764741584063475,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.820271836326905,-1.4226677079137438,-0.10547696563836818,-0.7999000836607106,0.9257917005290667,0,0.22,1,-0.6764741584063475,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-1.3431406320873907,-0.916594541496618,0.19113236364150946,0.33122792554803293,-0.10224992479480391,1,0.29,0,-1.0458311775030178,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-1.0817062342071477,-1.0692968826530753,0.48774169292138714,-0.7999000836607106,0.6339605294693872,0,0.15,0,-0.6764741584063475,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.820271836326905,-0.6130113582829854,-0.6986956241981235,-0.7999000836607106,1.4265474599610162,0,0.11,0,-0.3071171393096772,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.03596864268617659,2.6277391225225433,-1.2919142827578787,-0.7999000836607106,0.8760477509166212,0,0.04,1,-1.0458311775030178,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
-1.3431406320873907,-1.2960735205136589,-1.2919142827578787,-0.7895227624753093,1.0153308098314682,0,0.19,1,-1.0458311775030178,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.820271836326905,-1.1494428430214743,-1.2919142827578787,-0.7895227624753093,-1.6244147829356306,0,0.17,0,-0.6764741584063475,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.03596864268617659,-0.6889071540863936,0.19113236364150946,-0.4989577692840724,-0.10224992479480391,0,0.15,0,-0.3071171393096772,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-1.3431406320873907,-1.1284956033797335,0.48774169292138714,-0.7895227624753093,0.020451817582561566,0,0.16,0,-1.0458311775030178,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.5588374384466622,-1.0683861331034343,-1.2919142827578787,-0.7895227624753093,0.020451817582561566,0,0.15,1,-1.0458311775030178,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
-1.0817062342071477,-0.6889071540863936,0.48774169292138714,-0.7583907989191053,0.020451817582561566,0,0.12,0,-1.0458311775030178,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.820271836326905,-0.9545424393983221,-1.2919142827578787,-0.7895227624753093,0.25922277572229935,0,0.14,0,-0.6764741584063475,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.820271836326905,-0.6889071540863936,-0.9953049534780011,-0.7895227624753093,-0.11219871471729276,0,0.12,0,-0.6764741584063475,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.29740304056641936,-0.6889071540863936,1.0809603514811423,0.33122792554803293,-1.2563095558035353,0,0.25,0,-0.3071171393096772,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.820271836326905,-0.442245817725317,-0.4020862949182458,-0.7895227624753093,0.020451817582561566,0,0.1,1,-0.3071171393096772,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
-1.3431406320873907,-0.6889071540863936,0.19113236364150946,0.12368150184000658,-1.1336078134261702,0,0.23,0,-0.3071171393096772,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.29740304056641936,-0.6889071540863936,-0.6986956241981235,-0.7583907989191053,0.020451817582561566,0,0.12,0,-0.6764741584063475,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.03596864268617659,-0.5371155624795771,0.19113236364150946,-0.7895227624753093,1.0153308098314682,1,0.1,0,-0.3071171393096772,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
-1.3431406320873907,-0.23368417085755136,0.19113236364150946,-0.7895227624753093,-0.7754513762165638,0,0.09,0,-1.0458311775030178,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
-1.3431406320873907,-0.6889071540863936,0.19113236364150946,-0.08386492186801976,0.020451817582561566,0,0.2,0,-0.6764741584063475,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.820271836326905,-0.23353237926594453,0.19113236364150946,-0.7895227624753093,1.3370083506586148,1,0.09,0,-1.0458311775030178,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.03596864268617659,-0.20317406094458126,-0.4020862949182458,-0.7895227624753093,1.5558817289533737,1,0.09,1,-0.3071171393096772,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.5588374384466622,-0.6889071540863936,1.0809603514811423,-0.9140506167001251,-1.2563095558035353,0,0.1,0,-0.3071171393096772,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.820271836326905,-0.6889071540863936,-0.4020862949182458,0.7463207729640856,-0.34765340954953367,0,0.3,0,-1.0458311775030178,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.29740304056641936,-0.916594541496618,-0.6986956241981235,-0.5404670540256777,0.8462013811491541,1,0.17,1,-0.6764741584063475,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-1.0817062342071477,-0.6889071540863936,-1.2919142827578787,-0.9140506167001251,0.5974816330869275,0,0.1,1,-1.0458311775030178,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.5588374384466622,0.5633734766698412,-0.6986956241981235,-0.7895227624753093,-0.31117451316707395,0,0.06,0,-1.0458311775030178,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.5588374384466622,1.5879667200158514,-0.9953049534780011,-0.7895227624753093,-0.8086140092915273,0,0.05,0,-1.0458311775030178,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
-1.0817062342071477,-0.6889071540863936,-1.2919142827578787,-0.4159391998008619,1.0916048659038844,0,0.16,1,-1.0458311775030178,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.5588374384466622,-0.6889071540863936,1.0809603514811423,1.3689600440881646,-0.34765340954953367,0,0.38,0,-1.0458311775030178,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.5588374384466622,-0.6889071540863936,-0.6986956241981235,0.33122792554803293,0.29901793541225535,0,0.25,0,-0.6764741584063475,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-1.3431406320873907,-0.9936287742370773,-0.6986956241981235,-0.779145441289908,-0.5333641547693297,0,0.15,0,-1.0458311775030178,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
-1.0817062342071477,-0.3853239708727609,-0.6986956241981235,-0.779145441289908,0.020451817582561566,0,0.1,0,-0.3071171393096772,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.5588374384466622,-1.000990666430008,0.48774169292138714,-0.7687681201045067,-0.6593821604541915,0,0.15,0,-0.6764741584063475,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.29740304056641936,-0.6889071540863936,-1.2919142827578787,-0.7687681201045067,0.3852407814071605,0,0.12,1,-0.6764741584063475,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.5588374384466622,-0.6889071540863936,-0.9953049534780011,0.12368150184000658,-0.6593821604541915,0,0.23,0,-0.6764741584063475,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
-0.820271836326905,-0.6509592561846894,0.7843510222012647,-0.7687681201045067,-1.0042735444338122,0,0.11,0,-1.0458311775030178,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.03596864268617659,-0.6889071540863936,-0.4020862949182458,-1.3810300700431843,0.29901793541225535,0,0.04,0,-0.3071171393096772,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.5588374384466622,-0.4991676645778731,-0.6986956241981235,-0.7687681201045067,0.010503027660072713,0,0.1,0,-1.0458311775030178,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.03596864268617659,-1.455454691700816,-1.2919142827578787,-0.7635794595118061,0.09672587365497788,1,0.24,0,-0.6764741584063475,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.03596864268617659,-1.1594610880675242,-1.2919142827578787,-0.7635794595118061,-1.4552853542533166,0,0.17,0,-1.0458311775030178,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.5588374384466622,-0.6889071540863936,1.0809603514811423,-0.18763813372203295,0.759978535154249,0,0.19,0,-0.6764741584063475,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
-0.5588374384466622,-1.751448295334108,-1.2919142827578787,-0.7583907989191053,-0.05913850179735103,1,0.39,0,-0.3071171393096772,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
-1.3431406320873907,-1.6829143917236302,0.48774169292138714,-0.7583907989191053,0.5974816330869275,1,0.34,1,-0.6764741584063475,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.0817062342071477,-1.6755524995306996,-0.6986956241981235,-0.7583907989191053,1.220939134896242,1,0.34,0,-0.3071171393096772,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.03596864268617659,-1.6740345836146315,-0.9953049534780011,-0.7583907989191053,-0.2249516671721688,1,0.34,0,-1.0458311775030178,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.820271836326905,-1.660373340370018,-0.9953049534780011,-0.7583907989191053,0.06024697727251757,1,0.33,0,-1.0458311775030178,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
-1.3431406320873907,-0.6889071540863936,0.19113236364150946,0.12368150184000658,0.07019576719500702,0,0.23,0,-0.6764741584063475,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.03596864268617659,-1.6376046016289956,-1.2919142827578787,-0.7583907989191053,-0.8086140092915273,1,0.32,0,-0.6764741584063475,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.29740304056641936,-1.614835862887973,-0.9953049534780011,-0.7583907989191053,0.968903123526519,1,0.3,0,-0.3071171393096772,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.0817062342071477,-1.5996567037272915,-1.2919142827578787,-0.7583907989191053,0.7400809553092706,1,0.3,0,-0.6764741584063475,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.820271836326905,-0.6889071540863936,0.48774169292138714,0.7463207729640856,0.07019576719500702,0,0.3,0,-0.6764741584063475,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-1.0817062342071477,-1.4326859529597935,-0.9953049534780011,-0.7583907989191053,0.18626498295737934,0,0.23,0,-1.0458311775030178,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.29740304056641936,-1.4326859529597935,-0.4020862949182458,-0.7583907989191053,0.6803882157743363,0,0.23,1,-0.3071171393096772,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.5588374384466622,-0.6889071540863936,-0.6986956241981235,-1.0385784709249408,-1.1700867098086298,0,0.09,0,-0.6764741584063475,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-1.0817062342071477,-1.409917214218771,-0.10547696563836818,-0.7583907989191053,0.020451817582561566,0,0.23,0,-1.0458311775030178,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.29740304056641936,-1.2960735205136589,1.37756968076102,-0.7583907989191053,-0.18184024417471592,0,0.2,0,-0.3071171393096772,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.5588374384466622,-1.2960735205136589,1.0809603514811423,-0.7583907989191053,-0.10224992479480391,0,0.2,0,-0.6764741584063475,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
-1.3431406320873907,-1.204998565549569,0.19113236364150946,-0.7583907989191053,0.4316684677121097,0,0.18,0,-0.6764741584063475,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.5588374384466622,-0.916594541496618,-0.4020862949182458,0.33122792554803293,1.4530775664209872,1,0.29,1,-1.0458311775030178,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.5588374384466622,-1.1139236105854793,-1.2919142827578787,-0.7583907989191053,0.020451817582561566,0,0.16,1,-0.3071171393096772,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-1.0817062342071477,-0.6889071540863936,-1.2919142827578787,-0.4989577692840724,0.18294871964988305,0,0.15,0,-0.3071171393096772,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.5588374384466622,-0.6889071540863936,1.0809603514811423,-1.1215970404081514,1.5658305188758632,0,0.07,0,-1.0458311775030178,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.820271836326905,-0.6889071540863936,-0.9953049534780011,-0.9140506167001251,0.18294871964988305,0,0.1,0,-0.6764741584063475,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-1.0817062342071477,-1.696803322355654,-0.9953049534780011,-0.7480134777337041,0.531156366937,1,0.36,0,-0.3071171393096772,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-1.3431406320873907,-1.6376046016289956,0.48774169292138714,-0.7480134777337041,-0.8086140092915273,1,0.32,0,-0.6764741584063475,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
-0.5588374384466622,-1.6376046016289956,-0.4020862949182458,-0.7480134777337041,1.9969447488503889,1,0.32,0,-0.6764741584063475,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
-1.3431406320873907,-1.5998084953188982,-0.4020862949182458,-0.7480134777337041,1.4729751462659648,1,0.3,1,-0.6764741584063475,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
-0.03596864268617659,-1.447865112120475,-1.2919142827578787,-0.7480134777337041,-1.1402403400411627,0,0.24,0,-1.0458311775030178,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.5588374384466622,-1.447865112120475,0.19113236364150946,-0.7480134777337041,0.07019576719500702,0,0.24,0,-0.3071171393096772,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.5588374384466622,-0.6889071540863936,-0.4020862949182458,-0.7065041929920988,-0.7754513762165638,0,0.13,0,-0.6764741584063475,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-1.0817062342071477,-0.6889071540863936,0.48774169292138714,-0.2914113455760461,-0.5333641547693297,0,0.17,0,-0.6764741584063475,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-0.820271836326905,-1.4326859529597935,-1.2919142827578787,-0.7480134777337041,0.020451817582561566,0,0.24,0,-1.0458311775030178,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.03596864268617659,-0.6889071540863936,0.48774169292138714,0.48688774332905266,0.6339605294693872,0,0.27,1,-0.3071171393096772,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.820271836326905,-0.6889071540863936,0.7843510222012647,-1.0178238285541383,0.4250359410971171,0,0.09,0,-0.6764741584063475,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
-1.0817062342071477,-1.409917214218771,0.19113236364150946,-0.7480134777337041,-0.05913850179735103,0,0.23,0,-0.6764741584063475,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.03596864268617659,-1.409917214218771,-1.2919142827578787,-0.7480134777337041,-1.0540174940462577,0,0.23,0,-0.3071171393096772,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
-1.0817062342071477,-1.3871484754777486,-1.2919142827578787,-0.7480134777337041,0.8495176444566503,0,0.22,0,-0.6764741584063475,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
-1.3431406320873907,-1.371969316317067,-0.9953049534780011,-0.7480134777337041,-1.010906071048805,0,0.22,0,-1.0458311775030178,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
-0.03596864268617659,-0.6889071540863936,-0.4020862949182458,-1.0697104344811448,-0.9711109113588487,0,0.08,0,-0.3071171393096772,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
-1.3431406320873907,-0.916594541496618,-0.4020862949182458,0.24820935606482236,1.575779308798352,1,0.28,1,-1.0458311775030178,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
-1.0817062342071477,-0.6889071540863936,0.48774169292138714,0.33122792554803293,0.020451817582561566,0,0.25,1,-0.6764741584063475,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.0817062342071477,-1.2960735205136589,0.48774169292138714,-0.7480134777337041,-1.1402403400411627,0,0.2,0,-1.0458311775030178,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.03596864268617659,-1.2960735205136589,-1.2919142827578787,-0.7480134777337041,0.020451817582561566,0,0.2,0,-0.6764741584063475,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
-1.0817062342071477,-1.2770995715628068,-0.4020862949182458,-0.7480134777337041,-0.09230113487231446,0,0.2,0,-1.0458311775030178,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.29740304056641936,-1.2201777247102508,-0.9953049534780011,-0.7480134777337041,-0.09230113487231446,0,0.18,0,-0.3071171393096772,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
-1.0817062342071477,-1.2200259331186438,0.19113236364150946,-0.7480134777337041,0.020451817582561566,0,0.18,0,-0.3071171393096772,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-0.5588374384466622,-1.2169521533886059,-0.6986956241981235,-0.7480134777337041,0.8030899581517013,0,0.18,1,-0.6764741584063475,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-1.3431406320873907,-1.1822298268085467,-0.9953049534780011,-0.7480134777337041,-1.1336078134261702,0,0.18,0,-1.0458311775030178,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
-1.0817062342071477,-0.6889071540863936,-0.9953049534780011,-0.08386492186801976,1.6818997346382354,0,0.2,1,-0.6764741584063475,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
-1.3431406320873907,-1.1556662982773538,0.19113236364150946,-0.7480134777337041,-1.4287552477933456,0,0.17,0,-0.3071171393096772,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
-0.03596864268617659,-1.148835676655047,-0.9953049534780011,-0.7480134777337041,-0.5565779979218043,0,0.17,0,-0.3071171393096772,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
-1.0817062342071477,-1.1063340310051384,0.48774169292138714,-0.7480134777337041,0.6837044790818326,0,0.17,1,-0.3071171393096772,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.29740304056641936,-0.916594541496618,1.0809603514811423,-1.1215970404081514,-0.13872882117726362,1,0.09,0,-0.6764741584063475,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-1.0817062342071477,-1.0860698535256286,-0.9953049534780011,-0.7480134777337041,0.3520781483321971,0,0.16,0,-0.3071171393096772,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.820271836326905,-0.6889071540863936,-0.9953049534780011,-1.495180603082599,-0.032608395337380164,0,0.03,0,-1.0458311775030178,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.5588374384466622,-1.0683861331034343,0.19113236364150946,-0.7480134777337041,-1.3060535054159805,0,0.16,0,-0.3071171393096772,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.820271836326905,-1.0683861331034343,0.48774169292138714,-0.7480134777337041,-1.1402403400411627,0,0.16,0,-0.6764741584063475,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
-0.5588374384466622,-1.0683861331034343,1.0809603514811423,-0.7480134777337041,0.18626498295737934,0,0.16,0,-1.0458311775030178,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
-0.5588374384466622,-1.0683861331034343,-1.2919142827578787,-0.7480134777337041,0.8030899581517013,0,0.16,0,-0.6764741584063475,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.820271836326905,-1.0683861331034343,-1.2919142827578787,-0.7480134777337041,0.020451817582561566,0,0.16,0,-0.3071171393096772,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
